InvoiceId,Description,Quantity,Unit_Price,Tax_Rate,Total_Excluding_Tax,Tax_Amount,Profit,Total_Including_Tax,employee_Id,EmployeeFirstName,EmployeeLastName,Is_Salesperson,Stock_Item_Id,Stock_Item_Name,Stock_ItemColor,Stock_Item_Size,Item_Size,Stock_ItemPrice,Customer_Id,CustomerName,CustomerCategory,CustomerContactName,CustomerPostalCode,CustomerContactNumber,City_ID,City,State_Province,Country,Continent,Sales_Territory,Region,Subregion,Latest_Recorded_Population
46275,Ride on toy sedan car (Black) 1/12 scale,10,230,15,2300,345,850,2645,20,Jack ,Potter,TRUE,67,Ride on toy sedan car (Black) 1/12 scale,Black,1/12 scale,15,230,443,"Wingtip Toys (Berville, MI)",Novelty Shop,Lien Banh,90628,9000037707,2815,Berville,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
44938,"Developer joke mug - (hip, hip, array) (White)",4,13,15,52,7.800000191,34,59.79999924,3,Hudson ,Onslow,TRUE,40,"Developer joke mug - (hip, hip, array) (White)",White,N/A,0.150000006,13,443,"Wingtip Toys (Berville, MI)",Novelty Shop,Lien Banh,90628,9000037708,2815,Berville,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
44649,Developer joke mug - fun was unexpected at this time (Black),8,13,15,104,15.60000038,68,119.5999985,6,Sophia ,Hinton,TRUE,35,Developer joke mug - fun was unexpected at this time (Black),Black,N/A,0.150000006,13,443,"Wingtip Toys (Berville, MI)",Novelty Shop,Lien Banh,90628,9000037709,2815,Berville,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
44805,Ogre battery-powered slippers (Green) M,5,32,15,160,24,120,184,16,Archer ,Lamble,TRUE,123,Ogre battery-powered slippers (Green) M,N/A,M,0.349999994,32,187,"Tailspin Toys (Brown City, MI)",Novelty Shop,Biplab De,90503,9000037710,4291,Brown City,Michigan,United States,North America,Great Lakes,Americas,Northern America,1325
46166,Developer joke mug - a foo walks into a bar (White),4,13,15,52,7.800000191,34,59.79999924,7,Amy ,Trefl,TRUE,46,Developer joke mug - a foo walks into a bar (White),White,N/A,0.150000006,13,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037711,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
45782,Developer joke mug - that's a hardware problem (Black),3,13,15,39,5.849999905,25.5,44.84999847,13,Hudson ,Hollinworth,TRUE,33,Developer joke mug - that's a hardware problem (Black),Black,N/A,0.150000006,13,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037712,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
45195,"Developer joke mug - (hip, hip, array) (Black)",9,13,15,117,17.54999924,76.5,134.5500031,13,Hudson ,Hollinworth,TRUE,41,"Developer joke mug - (hip, hip, array) (Black)",Black,N/A,0.150000006,13,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037713,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
46166,Tape dispenser (Blue),100,32,15,3200,480,1500,3680,7,Amy ,Trefl,TRUE,205,Tape dispenser (Blue),N/A,N/A,1,32,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037714,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
45195,Furry gorilla with big eyes slippers (Black) S,6,32,15,192,28.79999924,144,220.8000031,13,Hudson ,Hollinworth,TRUE,130,Furry gorilla with big eyes slippers (Black) S,Black,S,0.349999994,32,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037715,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
45195,Animal with big feet slippers (Brown) L,7,32,15,224,33.59999847,168,257.6000061,13,Hudson ,Hollinworth,TRUE,136,Animal with big feet slippers (Brown) L,N/A,L,0.349999994,32,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037716,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
46151,"The Gu"" red shirt XML tag t-shirt (Black) 5XL""",60,18,15,1080,162,600,1242,6,Sophia ,Hinton,TRUE,99,"The Gu"" red shirt XML tag t-shirt (Black) 5XL""",Black,5XL,0.400000006,18,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037717,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
46151,Halloween skull mask (Gray) L,96,18,15,1728,259.2000122,288,1987.199951,6,Sophia ,Hinton,TRUE,148,Halloween skull mask (Gray) L,Gray,L,0.300000012,18,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037718,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
46166,Superhero action jacket (Blue) XXS,9,25,15,225,33.75,54,258.75,7,Amy ,Trefl,TRUE,108,Superhero action jacket (Blue) XXS,Blue,XXS,0.300000012,25,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037719,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
46151,Void fill 300 L bag (White) 300L,40,37.5,15,1500,225,780,1725,6,Sophia ,Hinton,TRUE,218,Void fill 300 L bag (White) 300L,N/A,300L,0.75,37.5,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037720,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
45782,Ride on big wheel monster truck (Black) 1/12 scale,8,345,15,2760,414,1120,3174,13,Hudson ,Hollinworth,TRUE,75,Ride on big wheel monster truck (Black) 1/12 scale,Black,1/12 scale,21,345,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037721,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
46166,Small 9mm replacement blades 9mm,60,4.099999905,15,246,36.90000153,90,282.8999939,7,Amy ,Trefl,TRUE,211,Small 9mm replacement blades 9mm,N/A,9mm,0.699999988,4.099999905,600,"Wingtip Toys (Caro, MI)",Novelty Shop,Ljubomir Nesic,90043,9000037722,5407,Caro,Michigan,United States,North America,Great Lakes,Americas,Northern America,4229
44336,"The Gu"" red shirt XML tag t-shirt (White) 7XL""",12,18,15,216,32.40000153,114,248.3999939,15,Taj ,Shand,TRUE,88,"The Gu"" red shirt XML tag t-shirt (White) 7XL""",White,7XL,0.449999988,18,0,Unknown,N/A,N/A,N/A,9000037723,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
46061,Furry gorilla with big eyes slippers (Black) M,8,32,15,256,38.40000153,192,294.3999939,8,Anthony ,Grosse,TRUE,131,Furry gorilla with big eyes slippers (Black) M,Black,M,0.349999994,32,0,Unknown,N/A,N/A,N/A,9000037724,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
45297,Animal with big feet slippers (Brown) S,3,32,15,96,14.39999962,72,110.4000015,14,Lily ,Code,TRUE,134,Animal with big feet slippers (Brown) S,N/A,S,0.349999994,32,0,Unknown,N/A,N/A,N/A,9000037725,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
44384,Developer joke mug - there are 10 types of people in the world (Black),3,13,15,39,5.849999905,25.5,44.84999847,8,Anthony ,Grosse,TRUE,45,Developer joke mug - there are 10 types of people in the world (Black),Black,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037726,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
44336,Shipping carton (Brown) 356x229x229mm,75,1.139999986,15,85.5,12.82999992,43.5,98.33000183,15,Taj ,Shand,TRUE,181,Shipping carton (Brown) 356x229x229mm,N/A,356x229x229mm,0.400000006,1.139999986,0,Unknown,N/A,N/A,N/A,9000037727,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
44384,Shipping carton (Brown) 279x254x217mm,75,1.110000014,15,83.25,12.48999977,38.25,95.73999786,8,Anthony ,Grosse,TRUE,180,Shipping carton (Brown) 279x254x217mm,N/A,279x254x217mm,0.300000012,1.110000014,0,Unknown,N/A,N/A,N/A,9000037728,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
45297,Alien officer hoodie (Black) 3XL,7,35,15,245,36.75,126,281.75,14,Lily ,Code,TRUE,104,Alien officer hoodie (Black) 3XL,Black,3XL,0.400000006,35,0,Unknown,N/A,N/A,N/A,9000037729,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
44336,RC toy sedan car with remote control (Black) 1/50 scale,4,25,15,100,15,50,115,15,Taj ,Shand,TRUE,58,RC toy sedan car with remote control (Black) 1/50 scale,Black,1/50 scale,1.5,25,0,Unknown,N/A,N/A,N/A,9000037730,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
45297,"The Gu"" red shirt XML tag t-shirt (White) XXL""",120,18,15,2160,324,1260,2484,14,Lily ,Code,TRUE,83,"The Gu"" red shirt XML tag t-shirt (White) XXL""",White,XXL,0.400000006,18,0,Unknown,N/A,N/A,N/A,9000037731,11010,Ewen,Michigan,United States,North America,Great Lakes,Americas,Northern America,0
45736,Ride on toy sedan car (Red) 1/12 scale,1,230,15,230,34.5,85,264.5,8,Anthony ,Grosse,TRUE,68,Ride on toy sedan car (Red) 1/12 scale,Red,1/12 scale,15,230,0,Unknown,N/A,N/A,N/A,9000037732,28385,Ravia,Oklahoma,United States,North America,Southwest,Americas,Northern America,528
45736,Shipping carton (Brown) 279x254x217mm,125,1.110000014,15,138.75,20.80999947,63.75,159.5599976,8,Anthony ,Grosse,TRUE,180,Shipping carton (Brown) 279x254x217mm,N/A,279x254x217mm,0.300000012,1.110000014,0,Unknown,N/A,N/A,N/A,9000037733,28385,Ravia,Oklahoma,United States,North America,Southwest,Americas,Northern America,528
44755,Shipping carton (Brown) 305x305x305mm,175,3.5,15,612.5,91.87999725,280,704.3800049,20,Jack ,Potter,TRUE,184,Shipping carton (Brown) 305x305x305mm,N/A,305x305x305mm,0.300000012,3.5,0,Unknown,N/A,N/A,N/A,9000037734,28385,Ravia,Oklahoma,United States,North America,Southwest,Americas,Northern America,528
45736,"The Gu"" red shirt XML tag t-shirt (Black) XXL""",120,18,15,2160,324,1260,2484,8,Anthony ,Grosse,TRUE,96,"The Gu"" red shirt XML tag t-shirt (Black) XXL""",Black,XXL,0.400000006,18,0,Unknown,N/A,N/A,N/A,9000037735,28385,Ravia,Oklahoma,United States,North America,Southwest,Americas,Northern America,528
45279,"The Gu"" red shirt XML tag t-shirt (Black) 6XL""",72,18,15,1296,194.3999939,720,1490.400024,15,Taj ,Shand,TRUE,100,"The Gu"" red shirt XML tag t-shirt (Black) 6XL""",Black,6XL,0.400000006,18,0,Unknown,N/A,N/A,N/A,9000037736,28385,Ravia,Oklahoma,United States,North America,Southwest,Americas,Northern America,528
45999,Large sized bubblewrap roll 50m,40,24,15,960,144,440,1104,15,Taj ,Shand,TRUE,155,Large sized bubblewrap roll 50m,N/A,50m,10,24,0,Unknown,N/A,N/A,N/A,9000037737,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
45999,32 mm Anti static bubble wrap (Blue) 50m,40,105,15,4200,630,2320,4830,15,Taj ,Shand,TRUE,173,32 mm Anti static bubble wrap (Blue) 50m,Blue,50m,10,105,0,Unknown,N/A,N/A,N/A,9000037738,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
45999,10 mm Anti static bubble wrap (Blue) 20m,60,42,15,2520,378,1140,2898,15,Taj ,Shand,TRUE,166,10 mm Anti static bubble wrap (Blue) 20m,Blue,20m,6,42,0,Unknown,N/A,N/A,N/A,9000037739,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
44505,20 mm Double sided bubble wrap 50m,40,108,15,4320,648,3680,4968,2,Kayla ,Woodcock,TRUE,161,20 mm Double sided bubble wrap 50m,N/A,50m,10,108,0,Unknown,N/A,N/A,N/A,9000037740,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
44505,Small 9mm replacement blades 9mm,40,4.099999905,15,164,24.60000038,60,188.6000061,2,Kayla ,Woodcock,TRUE,211,Small 9mm replacement blades 9mm,N/A,9mm,0.699999988,4.099999905,0,Unknown,N/A,N/A,N/A,9000037741,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
46100,Superhero action jacket (Blue) 3XL,2,34,15,68,10.19999981,20,78.19999695,20,Jack ,Potter,TRUE,115,Superhero action jacket (Blue) 3XL,Blue,3XL,0.400000006,34,0,Unknown,N/A,N/A,N/A,9000037742,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
46100,Red and white urgent  heavy despatch tape  48mmx100m,48,4.099999905,15,196.8000031,29.52000046,98.40000153,226.3200073,20,Jack ,Potter,TRUE,202,Red and white urgent  heavy despatch tape  48mmx100m,N/A,48mmx100m,0.699999988,4.099999905,0,Unknown,N/A,N/A,N/A,9000037743,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
46100,"The Gu"" red shirt XML tag t-shirt (Black) M""",12,18,15,216,32.40000153,132,248.3999939,20,Jack ,Potter,TRUE,93,"The Gu"" red shirt XML tag t-shirt (Black) M""",Black,M,0.349999994,18,0,Unknown,N/A,N/A,N/A,9000037744,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
44505,USB food flash drive - pizza slice,6,32,15,192,28.79999924,120,220.8000031,2,Kayla ,Woodcock,TRUE,7,USB food flash drive - pizza slice,N/A,N/A,0.050000001,32,0,Unknown,N/A,N/A,N/A,9000037745,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
44505,32 mm Anti static bubble wrap (Blue) 10m,60,32,15,1920,288,960,2208,2,Kayla ,Woodcock,TRUE,171,32 mm Anti static bubble wrap (Blue) 10m,Blue,10m,5,32,0,Unknown,N/A,N/A,N/A,9000037746,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
46100,DBA joke mug - two types of DBAs (Black),6,13,15,78,11.69999981,51,89.69999695,20,Jack ,Potter,TRUE,29,DBA joke mug - two types of DBAs (Black),Black,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037747,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
46100,IT joke mug - keyboard not found ? press F1 to continue (Black),7,13,15,91,13.64999962,59.5,104.6500015,20,Jack ,Potter,TRUE,53,IT joke mug - keyboard not found ? press F1 to continue (Black),Black,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037748,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
45999,IT joke mug - that behavior is by design (White),8,13,15,104,15.60000038,68,119.5999985,15,Taj ,Shand,TRUE,54,IT joke mug - that behavior is by design (White),White,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037749,31009,Seiling,Oklahoma,United States,North America,Southwest,Americas,Northern America,860
45778,USB food flash drive - chocolate bar,5,32,15,160,24,100,184,15,Taj ,Shand,TRUE,10,USB food flash drive - chocolate bar,N/A,N/A,0.050000001,32,0,Unknown,N/A,N/A,N/A,9000037750,36091,Watonga,Oklahoma,United States,North America,Southwest,Americas,Northern America,5111
44560,DBA joke mug - you might be a DBA if (White),10,13,15,130,19.5,85,149.5,13,Hudson ,Hollinworth,TRUE,20,DBA joke mug - you might be a DBA if (White),White,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037751,36091,Watonga,Oklahoma,United States,North America,Southwest,Americas,Northern America,5111
45778,Developer joke mug - understanding recursion requires understanding recursion (White),5,13,15,65,9.75,42.5,74.75,15,Taj ,Shand,TRUE,42,Developer joke mug - understanding recursion requires understanding recursion (White),White,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037752,36091,Watonga,Oklahoma,United States,North America,Southwest,Americas,Northern America,5111
44560,IT joke mug - keyboard not found ? press F1 to continue (White),4,13,15,52,7.800000191,34,59.79999924,13,Hudson ,Hollinworth,TRUE,52,IT joke mug - keyboard not found ? press F1 to continue (White),White,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037753,36091,Watonga,Oklahoma,United States,North America,Southwest,Americas,Northern America,5111
44560,Furry animal socks (Pink) M,24,5,15,120,18,84,138,13,Hudson ,Hollinworth,TRUE,139,Furry animal socks (Pink) M,N/A,M,0.100000001,5,0,Unknown,N/A,N/A,N/A,9000037754,36091,Watonga,Oklahoma,United States,North America,Southwest,Americas,Northern America,5111
45778,Permanent marker black 5mm nib (Black) 5mm,84,2.700000048,15,226.8000031,34.02000046,84,260.8200073,15,Taj ,Shand,TRUE,206,Permanent marker black 5mm nib (Black) 5mm,N/A,5mm,0.100000001,2.700000048,0,Unknown,N/A,N/A,N/A,9000037755,36091,Watonga,Oklahoma,United States,North America,Southwest,Americas,Northern America,5111
45778,32 mm Anti static bubble wrap (Blue) 20m,70,48,15,3360,504,1750,3864,15,Taj ,Shand,TRUE,172,32 mm Anti static bubble wrap (Blue) 20m,Blue,20m,6,48,0,Unknown,N/A,N/A,N/A,9000037756,36091,Watonga,Oklahoma,United States,North America,Southwest,Americas,Northern America,5111
44560,RC toy sedan car with remote control (Green) 1/50 scale,2,25,15,50,7.5,25,57.5,13,Hudson ,Hollinworth,TRUE,61,RC toy sedan car with remote control (Green) 1/50 scale,N/A,1/50 scale,1.5,25,0,Unknown,N/A,N/A,N/A,9000037757,36091,Watonga,Oklahoma,United States,North America,Southwest,Americas,Northern America,5111
46311,Halloween zombie mask (Light Brown) XL,12,18,15,216,32.40000153,-12,248.3999939,16,Archer ,Lamble,TRUE,145,Halloween zombie mask (Light Brown) XL,Light Brown,XL,0.300000012,18,0,Unknown,N/A,N/A,N/A,9000037758,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
45196,Plush shark slippers (Gray) S,8,32,15,256,38.40000153,192,294.3999939,15,Taj ,Shand,TRUE,126,Plush shark slippers (Gray) S,Gray,S,0.349999994,32,0,Unknown,N/A,N/A,N/A,9000037759,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46069,Ogre battery-powered slippers (Green) M,2,32,15,64,9.600000381,48,73.59999847,7,Amy ,Trefl,TRUE,123,Ogre battery-powered slippers (Green) M,N/A,M,0.349999994,32,0,Unknown,N/A,N/A,N/A,9000037760,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46069,Developer joke mug - Oct 31 = Dec 25 (White),6,13,15,78,11.69999981,51,89.69999695,7,Amy ,Trefl,TRUE,30,Developer joke mug - Oct 31 = Dec 25 (White),White,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037761,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46311,DBA joke mug - daaaaaa-ta (White),7,13,15,91,13.64999962,59.5,104.6500015,16,Archer ,Lamble,TRUE,18,DBA joke mug - daaaaaa-ta (White),White,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037762,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
45831,IT joke mug - that behavior is by design (Black),7,13,15,91,13.64999962,59.5,104.6500015,7,Amy ,Trefl,TRUE,55,IT joke mug - that behavior is by design (Black),Black,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037763,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
45196,DBA joke mug - I will get you in order (White),7,13,15,91,13.64999962,59.5,104.6500015,15,Taj ,Shand,TRUE,24,DBA joke mug - I will get you in order (White),White,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037764,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
44495,DBA joke mug - it depends (Black),9,13,15,117,17.54999924,76.5,134.5500031,3,Hudson ,Onslow,TRUE,23,DBA joke mug - it depends (Black),Black,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000037765,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
45196,32 mm Anti static bubble wrap (Blue) 50m,80,105,15,8400,1260,4640,9660,15,Taj ,Shand,TRUE,173,32 mm Anti static bubble wrap (Blue) 50m,Blue,50m,10,105,0,Unknown,N/A,N/A,N/A,9000037766,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
45196,RC vintage American toy coupe with remote control (Black) 1/50 scale,5,30,15,150,22.5,75,172.5,15,Taj ,Shand,TRUE,65,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,1/50 scale,1.700000048,30,0,Unknown,N/A,N/A,N/A,9000037767,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46311,Bubblewrap dispenser (Black) 1.5m,2,240,15,480,72,260,552,16,Archer ,Lamble,TRUE,174,Bubblewrap dispenser (Black) 1.5m,Black,1.5m,10,240,0,Unknown,N/A,N/A,N/A,9000037768,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46311,Void fill 400 L bag (White) 400L,70,50,15,3500,525,1680,4025,16,Archer ,Lamble,TRUE,219,Void fill 400 L bag (White) 400L,N/A,400L,1,50,0,Unknown,N/A,N/A,N/A,9000037769,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46069,Red and white urgent despatch tape 48mmx75m,168,3.700000048,15,621.5999756,93.23999786,352.7999878,714.8400269,7,Amy ,Trefl,TRUE,201,Red and white urgent despatch tape 48mmx75m,N/A,48mmx75m,0.5,3.700000048,0,Unknown,N/A,N/A,N/A,9000037770,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46278,Shipping carton (Brown) 457x279x279mm,200,1.279999971,15,256,38.40000153,136,294.3999939,14,Lily ,Code,TRUE,182,Shipping carton (Brown) 457x279x279mm,N/A,457x279x279mm,0.400000006,1.279999971,0,Unknown,N/A,N/A,N/A,9000037771,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46278,Shipping carton (Brown) 279x254x217mm,150,1.110000014,15,166.5,24.97999954,76.5,191.4799957,14,Lily ,Code,TRUE,180,Shipping carton (Brown) 279x254x217mm,N/A,279x254x217mm,0.300000012,1.110000014,0,Unknown,N/A,N/A,N/A,9000037772,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
44495,Small sized bubblewrap roll 10m,10,4.5,15,45,6.75,23,51.75,3,Hudson ,Onslow,TRUE,153,Small sized bubblewrap roll 10m,N/A,10m,5,4.5,0,Unknown,N/A,N/A,N/A,9000037773,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
44495,Black and yellow heavy despatch tape  48mmx75m,240,3.700000048,15,888,133.1999969,528,1021.200012,3,Hudson ,Onslow,TRUE,199,Black and yellow heavy despatch tape  48mmx75m,N/A,48mmx75m,0.5,3.700000048,0,Unknown,N/A,N/A,N/A,9000037774,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
46278,USB rocket launcher (Gray),2,25,15,50,7.5,31,57.5,14,Lily ,Code,TRUE,2,USB rocket launcher (Gray),Gray,N/A,0.300000012,25,0,Unknown,N/A,N/A,N/A,9000037775,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
44495,Superhero action jacket (Blue) S,4,25,15,100,15,24,115,3,Hudson ,Onslow,TRUE,110,Superhero action jacket (Blue) S,Blue,S,0.300000012,25,0,Unknown,N/A,N/A,N/A,9000037776,37898,Wright City,Oklahoma,United States,North America,Southwest,Americas,Northern America,762
